,Unnamed: 0,register_value,name, Salary in $ ,season_start,season_end,team,full_team_name
2442,2442,7703.0,Joakim Noah," $2,455,680.00 ",2009.0,2010.0,CHI,Chicago Bulls
2443,2443,8142.0,Joakim Noah," $3,128,536.00 ",2010.0,2011.0,CHI,Chicago Bulls
2444,2444,8573.0,Joakim Noah," $12,000,000.00 ",2011.0,2012.0,CHI,Chicago Bulls
2445,2445,9006.0,Joakim Noah," $11,300,000.00 ",2012.0,2013.0,CHI,Chicago Bulls
2446,2446,9414.0,Joakim Noah," $11,100,000.00 ",2013.0,2014.0,CHI,Chicago Bulls
2447,2447,10407.0,Joakim Noah," $13,400,000.00 ",2015.0,2016.0,CHI,Chicago Bulls
2448,2448,10994.0,Joakim Noah," $17,000,000.00 ",2016.0,2017.0,NYK,New York Knicks
2449,2449,11561.0,Joakim Noah," $17,765,000.00 ",2017.0,2018.0,NYK,New York Knicks
2450,2450,7704.0,Jodie Meeks," $650,000.00 ",2009.0,2010.0,PHI,Philadelphia 76ers
2451,2451,8143.0,Jodie Meeks," $762,195.00 ",2010.0,2011.0,PHI,Philadelphia 76ers
2452,2452,8574.0,Jodie Meeks," $854,389.00 ",2011.0,2012.0,PHI,Philadelphia 76ers
2453,2453,9007.0,Jodie Meeks," $1,500,000.00 ",2012.0,2013.0,LAL,Los Angeles Lakers
2454,2454,9415.0,Jodie Meeks," $1,550,000.00 ",2013.0,2014.0,LAL,Los Angeles Lakers
2455,2455,9875.0,Jodie Meeks," $6,000,000.00 ",2014.0,2015.0,DET,Detroit Pistons
2456,2456,10408.0,Jodie Meeks," $6,270,000.00 ",2015.0,2016.0,DET,Detroit Pistons
2457,2457,10995.0,Jodie Meeks," $6,540,000.00 ",2016.0,2017.0,ORL,Orlando Magic
2458,2458,11562.0,Jodie Meeks," $3,290,000.00 ",2017.0,2018.0,WAS,Washington Wizards
2459,2459,7261.0,Joe Alexander," $2,403,120.00 ",2008.0,2009.0,MIL,Milwaukee Bucks
2460,2460,7705.0,Joe Alexander," $2,583,360.00 ",2009.0,2010.0,CHI,Chicago Bulls
2461,2461,8144.0,Joe Alexander," $90,465.00 ",2010.0,2011.0,NOH,New Orleans Pelicans
2462,2462,9876.0,Joe Harris," $884,879.00 ",2014.0,2015.0,CLE,Cleveland Caveliers
2463,2463,10409.0,Joe Harris," $845,059.00 ",2015.0,2016.0,ORL,Orlando Magic
2464,2464,10996.0,Joe Harris," $980,431.00 ",2016.0,2017.0,NJN,Brooklyn Nets
2465,2465,11563.0,Joe Harris," $1,524,305.00 ",2017.0,2018.0,NJN,Brooklyn Nets
2466,2466,9877.0,Joe Ingles," $507,336.00 ",2014.0,2015.0,UTA,Utah Jazz
2467,2467,10410.0,Joe Ingles," $2,250,000.00 ",2015.0,2016.0,UTA,Utah Jazz
2468,2468,10997.0,Joe Ingles," $2,250,000.00 ",2016.0,2017.0,UTA,Utah Jazz
2469,2469,11564.0,Joe Ingles," $14,136,364.00 ",2017.0,2018.0,UTA,Utah Jazz
2470,2470,6862.0,Joe Johnson," $13,488,377.00 ",2007.0,2008.0,ATL,Atlanta Hawks
2471,2471,7262.0,Joe Johnson," $14,232,567.00 ",2008.0,2009.0,ATL,Atlanta Hawks
2472,2472,7706.0,Joe Johnson," $14,976,754.00 ",2009.0,2010.0,ATL,Atlanta Hawks
2473,2473,8145.0,Joe Johnson," $16,324,500.00 ",2010.0,2011.0,ATL,Atlanta Hawks
2474,2474,8575.0,Joe Johnson," $18,038,573.00 ",2011.0,2012.0,ATL,Atlanta Hawks
2475,2475,9008.0,Joe Johnson," $19,752,645.00 ",2012.0,2013.0,NJN,Brooklyn Nets
2476,2476,9416.0,Joe Johnson," $21,466,718.00 ",2013.0,2014.0,NJN,Brooklyn Nets
2477,2477,9878.0,Joe Johnson," $23,180,790.00 ",2014.0,2015.0,NJN,Brooklyn Nets
2478,2478,10411.0,Joe Johnson," $24,894,863.00 ",2015.0,2016.0,NJN,Brooklyn Nets
2479,2479,10412.0,Joe Johnson," $414,481.00 ",2015.0,2016.0,MIA,Miami Heat
2480,2480,10998.0,Joe Johnson," $11,000,000.00 ",2016.0,2017.0,UTA,Utah Jazz
2481,2481,11565.0,Joe Johnson," $10,505,000.00 ",2017.0,2018.0,UTA,Utah Jazz
2482,2482,6863.0,Joe Smith," $5,200,000.00 ",2007.0,2008.0,CLE,Cleveland Caveliers
2483,2483,7263.0,Joe Smith," $4,795,000.00 ",2008.0,2009.0,OKC,Oklahoma City Thunder
2484,2484,7707.0,Joe Smith," $1,306,455.00 ",2009.0,2010.0,ATL,Atlanta Hawks
2485,2485,8146.0,Joe Smith," $1,352,181.00 ",2010.0,2011.0,LAL,Los Angeles Lakers
2486,2486,10999.0,Joe Young," $1,052,342.00 ",2016.0,2017.0,IND,Indiana Pacers
2487,2487,11566.0,Joe Young," $1,471,382.00 ",2017.0,2018.0,IND,Indiana Pacers
2488,2488,6864.0,Joel Anthony," $427,163.00 ",2007.0,2008.0,MIA,Miami Heat
2489,2489,7708.0,Joel Anthony," $825,497.00 ",2009.0,2010.0,MIA,Miami Heat
2490,2490,8576.0,Joel Anthony," $3,600,000.00 ",2011.0,2012.0,MIA,Miami Heat
2491,2491,9009.0,Joel Anthony," $3,750,000.00 ",2012.0,2013.0,MIA,Miami Heat
2492,2492,9417.0,Joel Anthony," $3,800,000.00 ",2013.0,2014.0,MIA,Miami Heat
2493,2493,9879.0,Joel Anthony," $3,800,000.00 ",2014.0,2015.0,DET,Detroit Pistons
2494,2494,10413.0,Joel Anthony," $2,500,000.00 ",2015.0,2016.0,DET,Detroit Pistons
2495,2495,11000.0,Joel Anthony," $663,810.00 ",2016.0,2017.0,SAS,San Antonio Spurs
2496,2496,11001.0,Joel Bolomboy," $600,000.00 ",2016.0,2017.0,UTA,Utah Jazz
2497,2497,11567.0,Joel Bolomboy," $1,312,611.00 ",2017.0,2018.0,UTA,Utah Jazz
2498,2498,9880.0,Joel Embiid," $4,427,640.00 ",2014.0,2015.0,PHI,Philadelphia 76ers
2499,2499,10414.0,Joel Embiid," $4,626,960.00 ",2015.0,2016.0,PHI,Philadelphia 76ers
2500,2500,11002.0,Joel Embiid," $4,826,160.00 ",2016.0,2017.0,PHI,Philadelphia 76ers
2501,2501,11568.0,Joel Embiid," $6,100,266.00 ",2017.0,2018.0,PHI,Philadelphia 76ers
2502,2502,9010.0,Joel Freeland," $3,013,512.00 ",2012.0,2013.0,POR,Portland Trail Blazers
2503,2503,9418.0,Joel Freeland," $2,897,976.00 ",2013.0,2014.0,POR,Portland Trail Blazers
2504,2504,9881.0,Joel Freeland," $3,013,512.00 ",2014.0,2015.0,POR,Portland Trail Blazers
2505,2505,6865.0,Joel Przybilla," $5,762,575.00 ",2007.0,2008.0,POR,Portland Trail Blazers
2506,2506,7264.0,Joel Przybilla," $6,310,150.00 ",2008.0,2009.0,POR,Portland Trail Blazers
2507,2507,7709.0,Joel Przybilla," $6,857,725.00 ",2009.0,2010.0,POR,Portland Trail Blazers
2508,2508,8577.0,Joel Przybilla," $1,145,027.00 ",2011.0,2012.0,POR,Portland Trail Blazers
2509,2509,9011.0,Joel Przybilla," $1,352,181.00 ",2012.0,2013.0,MIL,Milwaukee Bucks
2510,2510,7265.0,Joey Dorsey," $816,500.00 ",2008.0,2009.0,HOU,Houston Rockets
2511,2511,7710.0,Joey Dorsey," $881,000.00 ",2009.0,2010.0,SAC,Sacramento Kings
2512,2512,8147.0,Joey Dorsey," $854,389.00 ",2010.0,2011.0,TOR,Toronto Raptors 
2513,2513,9882.0,Joey Dorsey," $948,163.00 ",2014.0,2015.0,HOU,Houston Rockets
2514,2514,10415.0,Joey Dorsey," $1,015,421.00 ",2015.0,2016.0,DEN,Denver Nuggets
2515,2515,6866.0,Joey Graham," $1,596,600.00 ",2007.0,2008.0,TOR,Toronto Raptors 
2516,2516,7266.0,Joey Graham," $2,449,184.00 ",2008.0,2009.0,TOR,Toronto Raptors 
2517,2517,7711.0,Joey Graham," $884,881.00 ",2009.0,2010.0,DEN,Denver Nuggets
2518,2518,8148.0,Joey Graham," $992,680.00 ",2010.0,2011.0,CLE,Cleveland Caveliers
2519,2519,9883.0,Joffrey Lauvergne," $1,790,280.00 ",2014.0,2015.0,DEN,Denver Nuggets
2520,2520,10416.0,Joffrey Lauvergne," $1,709,720.00 ",2015.0,2016.0,DEN,Denver Nuggets
2521,2521,11003.0,Joffrey Lauvergne," $1,709,720.00 ",2016.0,2017.0,CHI,Chicago Bulls
2522,2522,11569.0,Joffrey Lauvergne," $1,524,305.00 ",2017.0,2018.0,SAS,San Antonio Spurs
2523,2523,6867.0,Johan Petro," $1,077,120.00 ",2007.0,2008.0,OKC,Oklahoma City Thunder
2524,2524,7267.0,Johan Petro," $1,939,893.00 ",2008.0,2009.0,DEN,Denver Nuggets
2525,2525,7712.0,Johan Petro," $884,881.00 ",2009.0,2010.0,DEN,Denver Nuggets
2526,2526,8149.0,Johan Petro," $3,250,000.00 ",2010.0,2011.0,NJN,Brooklyn Nets
2527,2527,8578.0,Johan Petro," $3,250,000.00 ",2011.0,2012.0,NJN,Brooklyn Nets
2528,2528,9012.0,Johan Petro," $3,500,000.00 ",2012.0,2013.0,ATL,Atlanta Hawks
2529,2529,11570.0,John Collins," $1,936,920.00 ",2017.0,2018.0,ATL,Atlanta Hawks
2530,2530,9013.0,John Henson," $1,823,280.00 ",2012.0,2013.0,MIL,Milwaukee Bucks
2531,2531,9419.0,John Henson," $1,905,360.00 ",2013.0,2014.0,MIL,Milwaukee Bucks
2532,2532,9884.0,John Henson," $1,987,320.00 ",2014.0,2015.0,MIL,Milwaukee Bucks
2533,2533,10417.0,John Henson," $2,943,221.00 ",2015.0,2016.0,MIL,Milwaukee Bucks
2534,2534,11004.0,John Henson," $12,517,606.00 ",2016.0,2017.0,MIL,Milwaukee Bucks
2535,2535,11571.0,John Henson," $11,422,536.00 ",2017.0,2018.0,MIL,Milwaukee Bucks
2536,2536,10418.0,John Holland," $9,266.00 ",2015.0,2016.0,BOS,Boston Celtic
2537,2537,9014.0,John Jenkins," $1,204,560.00 ",2012.0,2013.0,ATL,Atlanta Hawks
2538,2538,9420.0,John Jenkins," $1,258,800.00 ",2013.0,2014.0,ATL,Atlanta Hawks
2539,2539,9885.0,John Jenkins," $1,312,920.00 ",2014.0,2015.0,ATL,Atlanta Hawks
2540,2540,10419.0,John Jenkins," $981,000.00 ",2015.0,2016.0,PHO,Phoenix Suns
2541,2541,11005.0,John Jenkins," $469,841.00 ",2016.0,2017.0,PHO,Phoenix Suns
2542,2542,7268.0,John Lucas," $32,842.00 ",2008.0,2009.0,OKC,Oklahoma City Thunder
2543,2543,8150.0,John Lucas," $208,264.00 ",2010.0,2011.0,CHI,Chicago Bulls
2544,2544,8579.0,John Lucas," $915,852.00 ",2011.0,2012.0,CHI,Chicago Bulls
2545,2545,9015.0,John Lucas," $1,500,000.00 ",2012.0,2013.0,TOR,Toronto Raptors 
2546,2546,9421.0,John Lucas," $1,600,000.00 ",2013.0,2014.0,UTA,Utah Jazz
2547,2547,9886.0,John Lucas," $123,827.00 ",2014.0,2015.0,DET,Detroit Pistons
2548,2548,11006.0,John Lucas III," $635,753.00 ",2016.0,2017.0,MIN,Minnesota Timberwolves
2549,2549,7269.0,John Salmons," $5,104,000.00 ",2008.0,2009.0,CHI,Chicago Bulls
2550,2550,7713.0,John Salmons," $5,456,000.00 ",2009.0,2010.0,MIL,Milwaukee Bucks
2551,2551,8151.0,John Salmons," $8,000,000.00 ",2010.0,2011.0,MIL,Milwaukee Bucks
2552,2552,8580.0,John Salmons," $8,500,000.00 ",2011.0,2012.0,SAC,Sacramento Kings
2553,2553,9016.0,John Salmons," $8,083,000.00 ",2012.0,2013.0,SAC,Sacramento Kings
2554,2554,9422.0,John Salmons," $7,583,000.00 ",2013.0,2014.0,SAC,Sacramento Kings
2555,2555,9887.0,John Salmons," $2,000,000.00 ",2014.0,2015.0,PHO,Phoenix Suns
2556,2556,9888.0,John Salmons," $1,000,000.00 ",2014.0,2015.0,ATL,Atlanta Hawks
2557,2557,8152.0,John Wall," $5,144,280.00 ",2010.0,2011.0,WAS,Washington Wizards
2558,2558,8581.0,John Wall," $5,530,080.00 ",2011.0,2012.0,WAS,Washington Wizards
2559,2559,9017.0,John Wall," $5,915,880.00 ",2012.0,2013.0,WAS,Washington Wizards
2560,2560,9423.0,John Wall," $7,459,925.00 ",2013.0,2014.0,WAS,Washington Wizards
2561,2561,9889.0,John Wall," $14,746,000.00 ",2014.0,2015.0,WAS,Washington Wizards
2562,2562,10420.0,John Wall," $15,851,950.00 ",2015.0,2016.0,WAS,Washington Wizards
2563,2563,11007.0,John Wall," $16,957,900.00 ",2016.0,2017.0,WAS,Washington Wizards
2564,2564,11572.0,John Wall," $18,063,850.00 ",2017.0,2018.0,WAS,Washington Wizards
2565,2565,9890.0,Johnny O\'Bryant," $600,000.00 ",2014.0,2015.0,MIL,Milwaukee Bucks
2566,2566,10421.0,Johnny O\'Bryant," $845,059.00 ",2015.0,2016.0,MIL,Milwaukee Bucks
2567,2567,11008.0,Johnny O\'Bryant," $276,827.00 ",2016.0,2017.0,CHA,Charlotte Hornets
2568,2568,11009.0,Johnny O\'Bryant," $115,344.00 ",2016.0,2017.0,DEN,Denver Nuggets
2569,2569,11573.0,Johnny O\'Bryant," $1,524,305.00 ",2017.0,2018.0,CHA,Charlotte Hornets
2570,2570,7714.0,Jon Brockman," $457,588.00 ",2009.0,2010.0,SAC,Sacramento Kings
2571,2571,8153.0,Jon Brockman," $1,000,000.00 ",2010.0,2011.0,MIL,Milwaukee Bucks
2572,2572,8582.0,Jon Brockman," $1,000,000.00 ",2011.0,2012.0,MIL,Milwaukee Bucks
2573,2573,8583.0,Jon Leuer," $473,604.00 ",2011.0,2012.0,MIL,Milwaukee Bucks
2574,2574,9018.0,Jon Leuer," $762,195.00 ",2012.0,2013.0,MEM,Memphis Grizzlies
2575,2575,9891.0,Jon Leuer," $967,500.00 ",2014.0,2015.0,MEM,Memphis Grizzlies
2576,2576,10422.0,Jon Leuer," $1,035,000.00 ",2015.0,2016.0,PHO,Phoenix Suns
2577,2577,11010.0,Jon Leuer," $10,991,957.00 ",2016.0,2017.0,DET,Detroit Pistons
2578,2578,11574.0,Jon Leuer," $10,497,319.00 ",2017.0,2018.0,DET,Detroit Pistons
2579,2579,7715.0,Jonas Jerebko," $457,588.00 ",2009.0,2010.0,DET,Detroit Pistons
2580,2580,8584.0,Jonas Jerebko," $4,500,000.00 ",2011.0,2012.0,DET,Detroit Pistons
2581,2581,9424.0,Jonas Jerebko," $4,500,000.00 ",2013.0,2014.0,DET,Detroit Pistons
2582,2582,9892.0,Jonas Jerebko," $4,500,000.00 ",2014.0,2015.0,BOS,Boston Celtic
2583,2583,10423.0,Jonas Jerebko," $5,000,000.00 ",2015.0,2016.0,BOS,Boston Celtic
2584,2584,11011.0,Jonas Jerebko," $5,000,000.00 ",2016.0,2017.0,BOS,Boston Celtic
2585,2585,11575.0,Jonas Jerebko," $4,000,000.00 ",2017.0,2018.0,UTA,Utah Jazz
2586,2586,9019.0,Jonas Valanciunas," $3,627,720.00 ",2012.0,2013.0,TOR,Toronto Raptors 
2587,2587,9425.0,Jonas Valanciunas," $3,526,440.00 ",2013.0,2014.0,TOR,Toronto Raptors 
2588,2588,9893.0,Jonas Valanciunas," $3,678,360.00 ",2014.0,2015.0,TOR,Toronto Raptors 
2589,2589,10424.0,Jonas Valanciunas," $4,660,482.00 ",2015.0,2016.0,TOR,Toronto Raptors 
2590,2590,11012.0,Jonas Valanciunas," $14,382,022.00 ",2016.0,2017.0,TOR,Toronto Raptors 
2591,2591,11576.0,Jonas Valanciunas," $15,460,675.00 ",2017.0,2018.0,TOR,Toronto Raptors 
2592,2592,7716.0,Jonathan Bender," $801,361.00 ",2009.0,2010.0,NYK,New York Knicks
2593,2593,11013.0,Jonathan Gibson," $680,937.00 ",2016.0,2017.0,DAL,Dallas Mavericks
2594,2594,10425.0,Jonathan Holmes," $100,000.00 ",2015.0,2016.0,LAL,Los Angeles Lakers
2595,2595,11577.0,Jonathan Isaac," $4,186,320.00 ",2017.0,2018.0,ORL,Orlando Magic
2596,2596,10426.0,Jonathon Simmons," $525,093.00 ",2015.0,2016.0,SAS,San Antonio Spurs
2597,2597,11014.0,Jonathon Simmons," $874,636.00 ",2016.0,2017.0,SAS,San Antonio Spurs
2598,2598,11578.0,Jonathon Simmons," $6,300,000.00 ",2017.0,2018.0,ORL,Orlando Magic
2599,2599,7717.0,Jonny Flynn," $2,969,280.00 ",2009.0,2010.0,MIN,Minnesota Timberwolves
2600,2600,8154.0,Jonny Flynn," $3,192,000.00 ",2010.0,2011.0,MIN,Minnesota Timberwolves
2601,2601,8585.0,Jonny Flynn," $3,414,720.00 ",2011.0,2012.0,HOU,Houston Rockets
2602,2602,9894.0,Jordan Adams," $1,344,120.00 ",2014.0,2015.0,MEM,Memphis Grizzlies
2603,2603,10427.0,Jordan Adams," $1,404,600.00 ",2015.0,2016.0,MEM,Memphis Grizzlies
2604,2604,11015.0,Jordan Adams," $1,465,080.00 ",2016.0,2017.0,MEM,Memphis Grizzlies
2605,2605,11579.0,Jordan Bell," $815,615.00 ",2017.0,2018.0,GSW,Golden State Warriors
2606,2606,9895.0,Jordan Clarkson," $507,336.00 ",2014.0,2015.0,LAL,Los Angeles Lakers
2607,2607,10428.0,Jordan Clarkson," $845,059.00 ",2015.0,2016.0,LAL,Los Angeles Lakers
2608,2608,11016.0,Jordan Clarkson," $12,500,000.00 ",2016.0,2017.0,LAL,Los Angeles Lakers
2609,2609,11580.0,Jordan Clarkson," $11,562,500.00 ",2017.0,2018.0,LAL,Los Angeles Lakers
2610,2610,8155.0,Jordan Crawford," $1,042,320.00 ",2010.0,2011.0,WAS,Washington Wizards
2611,2611,8586.0,Jordan Crawford," $1,120,440.00 ",2011.0,2012.0,WAS,Washington Wizards
2612,2612,9426.0,Jordan Crawford," $2,162,419.00 ",2013.0,2014.0,BOS,Boston Celtic
2613,2613,11017.0,Jordan Crawford," $234,915.00 ",2016.0,2017.0,NOH,New Orleans Pelicans
2614,2614,11581.0,Jordan Crawford," $250,000.00 ",2017.0,2018.0,NOH,New Orleans Pelicans
2615,2615,6868.0,Jordan Farmar," $1,009,560.00 ",2007.0,2008.0,LAL,Los Angeles Lakers
2616,2616,7270.0,Jordan Farmar," $1,080,000.00 ",2008.0,2009.0,LAL,Los Angeles Lakers
2617,2617,7718.0,Jordan Farmar," $1,947,240.00 ",2009.0,2010.0,LAL,Los Angeles Lakers
2618,2618,8156.0,Jordan Farmar," $3,750,000.00 ",2010.0,2011.0,NJN,Brooklyn Nets
2619,2619,8587.0,Jordan Farmar," $4,000,000.00 ",2011.0,2012.0,NJN,Brooklyn Nets
2620,2620,9020.0,Jordan Farmar," $1,500,000.00 ",2012.0,2013.0,ATL,Atlanta Hawks
2621,2621,9427.0,Jordan Farmar," $1,106,941.00 ",2013.0,2014.0,LAL,Los Angeles Lakers
2622,2622,9896.0,Jordan Farmar," $2,077,000.00 ",2014.0,2015.0,LAC,Los Angeles Clippers
2623,2623,10429.0,Jordan Farmar," $191,456.00 ",2015.0,2016.0,MEM,Memphis Grizzlies
2624,2624,11018.0,Jordan Farmar," $510,921.00 ",2016.0,2017.0,LAC,Los Angeles Clippers
2625,2625,11019.0,Jordan Farmar," $82,979.00 ",2016.0,2017.0,SAC,Sacramento Kings
2626,2626,11582.0,Jordan Farmar," $510,921.00 ",2017.0,2018.0,LAC,Los Angeles Clippers
2627,2627,8588.0,Jordan Hamilton," $1,073,286.00 ",2011.0,2012.0,DEN,Denver Nuggets
2628,2628,9021.0,Jordan Hamilton," $1,153,800.00 ",2012.0,2013.0,DEN,Denver Nuggets
2629,2629,9428.0,Jordan Hamilton," $1,169,880.00 ",2013.0,2014.0,DEN,Denver Nuggets
2630,2630,9897.0,Jordan Hamilton," $150,591.00 ",2014.0,2015.0,LAC,Los Angeles Clippers
2631,2631,10430.0,Jordan Hamilton," $119,462.00 ",2015.0,2016.0,NOH,New Orleans Pelicans
2632,2632,7719.0,Jordan Hill," $2,483,280.00 ",2009.0,2010.0,HOU,Houston Rockets
2633,2633,8157.0,Jordan Hill," $2,669,520.00 ",2010.0,2011.0,HOU,Houston Rockets
2634,2634,8589.0,Jordan Hill," $2,855,760.00 ",2011.0,2012.0,HOU,Houston Rockets
2635,2635,9022.0,Jordan Hill," $3,632,527.00 ",2012.0,2013.0,LAL,Los Angeles Lakers
2636,2636,9429.0,Jordan Hill," $3,563,600.00 ",2013.0,2014.0,LAL,Los Angeles Lakers
2637,2637,9898.0,Jordan Hill," $9,000,000.00 ",2014.0,2015.0,LAL,Los Angeles Lakers
2638,2638,10431.0,Jordan Hill," $4,000,000.00 ",2015.0,2016.0,IND,Indiana Pacers
2639,2639,11020.0,Jordan Hill," $3,911,380.00 ",2016.0,2017.0,MIN,Minnesota Timberwolves
2640,2640,10432.0,Jordan McRae," $172,972.00 ",2015.0,2016.0,CLE,Cleveland Caveliers
2641,2641,10433.0,Jordan McRae," $61,776.00 ",2015.0,2016.0,PHO,Phoenix Suns
2642,2642,11021.0,Jordan McRae," $874,636.00 ",2016.0,2017.0,CLE,Cleveland Caveliers
2643,2643,10434.0,Jordan Mickey," $1,200,000.00 ",2015.0,2016.0,BOS,Boston Celtic
2644,2644,11022.0,Jordan Mickey," $1,223,653.00 ",2016.0,2017.0,BOS,Boston Celtic
2645,2645,11583.0,Jordan Mickey," $1,471,382.00 ",2017.0,2018.0,MIA,Miami Heat
2646,2646,10435.0,Jordan Sibert," $100,000.00 ",2015.0,2016.0,ORL,Orlando Magic
2647,2647,8590.0,Jordan Williams," $473,604.00 ",2011.0,2012.0,NJN,Brooklyn Nets
2648,2648,9023.0,Jordan Williams," $762,195.00 ",2012.0,2013.0,ATL,Atlanta Hawks
2649,2649,6869.0,Jorge Garbajosa," $4,000,000.00 ",2007.0,2008.0,TOR,Toronto Raptors 
2650,2650,7271.0,Jorge Garbajosa," $4,350,000.00 ",2008.0,2009.0,TOR,Toronto Raptors 
2651,2651,9899.0,Jorge Gutierrez," $59,686.00 ",2014.0,2015.0,MIL,Milwaukee Bucks
2652,2652,10436.0,Jorge Gutierrez," $301,444.00 ",2015.0,2016.0,CHA,Charlotte Hornets
2653,2653,6870.0,Jose Barea," $687,456.00 ",2007.0,2008.0,DAL,Dallas Mavericks
2654,2654,7272.0,Jose Barea," $1,500,000.00 ",2008.0,2009.0,DAL,Dallas Mavericks
2655,2655,7720.0,Jose Barea," $1,657,500.00 ",2009.0,2010.0,DAL,Dallas Mavericks
2656,2656,8158.0,Jose Barea," $1,815,000.00 ",2010.0,2011.0,DAL,Dallas Mavericks
2657,2657,8591.0,Jose Barea," $4,300,000.00 ",2011.0,2012.0,MIN,Minnesota Timberwolves
2658,2658,9024.0,Jose Barea," $4,493,500.00 ",2012.0,2013.0,MIN,Minnesota Timberwolves
2659,2659,9430.0,Jose Barea," $4,687,000.00 ",2013.0,2014.0,MIN,Minnesota Timberwolves
2660,2660,9900.0,Jose Barea," $1,310,286.00 ",2014.0,2015.0,DAL,Dallas Mavericks
2661,2661,6871.0,Jose Calderon," $2,471,604.00 ",2007.0,2008.0,TOR,Toronto Raptors 
2662,2662,7273.0,Jose Calderon," $7,438,018.00 ",2008.0,2009.0,TOR,Toronto Raptors 
2663,2663,7721.0,Jose Calderon," $8,219,009.00 ",2009.0,2010.0,TOR,Toronto Raptors 
2664,2664,8159.0,Jose Calderon," $9,000,000.00 ",2010.0,2011.0,TOR,Toronto Raptors 
2665,2665,8592.0,Jose Calderon," $9,780,992.00 ",2011.0,2012.0,TOR,Toronto Raptors 
2666,2666,9431.0,Jose Calderon," $6,791,570.00 ",2013.0,2014.0,DAL,Dallas Mavericks
2667,2667,9901.0,Jose Calderon," $7,097,191.00 ",2014.0,2015.0,NYK,New York Knicks
2668,2668,10437.0,Jose Calderon," $7,402,812.00 ",2015.0,2016.0,NYK,New York Knicks
2669,2669,11023.0,Jose Calderon," $7,708,427.00 ",2016.0,2017.0,LAL,Los Angeles Lakers
2670,2670,11024.0,Jose Calderon," $392,478.00 ",2016.0,2017.0,ATL,Atlanta Hawks
2671,2671,11584.0,Jose Calderon," $2,328,652.00 ",2017.0,2018.0,CLE,Cleveland Caveliers
2672,2672,10438.0,Joseph Young," $1,000,000.00 ",2015.0,2016.0,IND,Indiana Pacers
2673,2673,9432.0,Josh Akognon," $788,872.00 ",2013.0,2014.0,MEM,Memphis Grizzlies
2674,2674,6872.0,Josh Boone," $1,133,040.00 ",2007.0,2008.0,NJN,Brooklyn Nets
2675,2675,7274.0,Josh Boone," $1,212,120.00 ",2008.0,2009.0,NJN,Brooklyn Nets
2676,2676,7722.0,Josh Boone," $2,056,968.00 ",2009.0,2010.0,NJN,Brooklyn Nets
2677,2677,6873.0,Josh Childress," $3,631,449.00 ",2007.0,2008.0,ATL,Atlanta Hawks
2678,2678,8593.0,Josh Childress," $6,000,000.00 ",2011.0,2012.0,PHO,Phoenix Suns
2679,2679,9025.0,Josh Childress," $7,000,000.00 ",2012.0,2013.0,PHO,Phoenix Suns
2680,2680,9026.0,Josh Childress," $377,474.00 ",2012.0,2013.0,NJN,Brooklyn Nets
2681,2681,9902.0,Josh Childress," $7,317,500.00 ",2014.0,2015.0,PHO,Phoenix Suns
2682,2682,8594.0,Josh Davis," $314,041.00 ",2011.0,2012.0,MEM,Memphis Grizzlies
2683,2683,9903.0,Josh Davis," $20,000.00 ",2014.0,2015.0,SAS,San Antonio Spurs
2684,2684,8595.0,Josh Harrellson," $473,604.00 ",2011.0,2012.0,NYK,New York Knicks
2685,2685,9027.0,Josh Harrellson," $354,197.00 ",2012.0,2013.0,MIA,Miami Heat
2686,2686,9433.0,Josh Harrellson," $884,293.00 ",2013.0,2014.0,DET,Detroit Pistons
2687,2687,11585.0,Josh Hart," $1,394,520.00 ",2017.0,2018.0,LAL,Los Angeles Lakers
2688,2688,6874.0,Josh Howard," $9,000,000.00 ",2007.0,2008.0,DAL,Dallas Mavericks
2689,2689,7275.0,Josh Howard," $9,945,000.00 ",2008.0,2009.0,DAL,Dallas Mavericks
2690,2690,7723.0,Josh Howard," $10,890,000.00 ",2009.0,2010.0,WAS,Washington Wizards
2691,2691,8160.0,Josh Howard," $3,000,000.00 ",2010.0,2011.0,WAS,Washington Wizards
2692,2692,8596.0,Josh Howard," $2,150,000.00 ",2011.0,2012.0,UTA,Utah Jazz
2693,2693,9028.0,Josh Howard," $1,229,255.00 ",2012.0,2013.0,MIN,Minnesota Timberwolves
2694,2694,10439.0,Josh Huestis," $1,140,240.00 ",2015.0,2016.0,OKC,Oklahoma City Thunder
2695,2695,11025.0,Josh Huestis," $1,191,480.00 ",2016.0,2017.0,OKC,Oklahoma City Thunder
2696,2696,11586.0,Josh Huestis," $1,471,382.00 ",2017.0,2018.0,OKC,Oklahoma City Thunder
2697,2697,11587.0,Josh Jackson," $5,090,040.00 ",2017.0,2018.0,PHO,Phoenix Suns
2698,2698,6875.0,Josh McRoberts," $427,163.00 ",2007.0,2008.0,POR,Portland Trail Blazers
2699,2699,7276.0,Josh McRoberts," $711,517.00 ",2008.0,2009.0,IND,Indiana Pacers
2700,2700,7724.0,Josh McRoberts," $825,497.00 ",2009.0,2010.0,IND,Indiana Pacers
2701,2701,8161.0,Josh McRoberts," $885,120.00 ",2010.0,2011.0,IND,Indiana Pacers
2702,2702,8597.0,Josh McRoberts," $3,000,000.00 ",2011.0,2012.0,LAL,Los Angeles Lakers
2703,2703,9904.0,Josh McRoberts," $5,305,000.00 ",2014.0,2015.0,MIA,Miami Heat
